Plug.ID.Number,Dry.weight,Wet.weight_time0,tank,position,Reef,Species,Colony,Notes_fragging,Temperature,Buoyant_weight_t0,Date_t0,Notes_t0,Buoyant_weight_t0_additional,Date_t0_additional,Notes_t0_additional,Buoyant_weight_t1,Date_t1,Notes_t1,Buoyant_weight_t1_additional,Date_t_1_additional,Notes_t_1_additional,Buoyant_weight_t2,Date_t2,Notes_t2,Buoyant_weight_t2_additional,Date_t2_additional,Notes_t2_additional,Buoyant_weight_t3,Date_t3,Notes_t3,Buoyant_weight_t3_additional,Date_t_3_additional,Notes_t_3_additional,,Buoyant_weight_t4,Date_t4,Notes_t4,Buoyant_weight_t4_additional,Date_t4_additional,Notes_t4_additional,Buoyant_weight_t5,Date_t5,Notes_t5
185,20.1732,NA,25°C/2,8,Kelso,Stylophora pistillata,3,,25,21.8775,11/05/2021,,,,,22.279,20/05/2021,,,,,22.5678,26/05/2021,,,,,23.2603,8/06/2021,,,,,,24.1173,23/06/2021,,25.8521,6/07/2021,,,,
375,20.2728,NA,25°C/2,9,No Name Reef,Pocillopora verrucosa,11,,25,18.5033,11/05/2021,,,,,18.7063,20/05/2021,,,,,18.8002,26/05/2021,,,,,19.169,8/06/2021,,,,,,19.6013,23/06/2021,,19.9904,6/07/2021,,,,
228,19.9753,NA,25°C/2,10,Kelso,Pocillopora verrucosa,9,,25,21.6225,11/05/2021,,,,,21.7336,20/05/2021,,,,,21.8016,26/05/2021,,,,,21.9488,8/06/2021,,,,,,22.2253,23/06/2021,,22.6103,6/07/2021,,,,
218,19.1134,NA,25°C/2,11,Kelso,Pocillopora verrucosa,12,,25,29.3479,11/05/2021,,,,,29.5522,20/05/2021,,,,,29.6782,26/05/2021,,,,,29.9137,8/06/2021,,,,,,30.271,23/06/2021,,30.6853,6/07/2021,,,,
448,18.9735,NA,25°C/2,12,No Name Reef,Acropora hyacinthus,10,,25,16.0179,11/05/2021,,,,,16.3325,20/05/2021,,,,,16.5146,26/05/2021,,,,,16.7835,8/06/2021,,,,,,16.973,23/06/2021,,17.3945,6/07/2021,,,,
349,18.3569,NA,25°C/2,13,Kelso,Acropora tenuis,1,,25,20.2961,11/05/2021,,,,,20.5034,20/05/2021,,,,,20.6394,26/05/2021,,,,,20.9144,8/06/2021,,,,,,21.2216,23/06/2021,,21.5834,6/07/2021,,,,
192,17.7093,NA,25°C/2,14,Kelso,Acropora hyacinthus,10,,25,16.6876,11/05/2021,,,,,17.0763,20/05/2021,,,,,17.3272,26/05/2021,,,,,17.8039,8/06/2021,,,,,,18.1839,23/06/2021,,18.6235,6/07/2021,,,,
565,19.6765,NA,25°C/2,15,Kelso,Acropora tenuis,8,,25,15.557,11/05/2021,,,,,15.7005,20/05/2021,,,,,15.775,26/05/2021,,,,,15.8712,8/06/2021,,,,,,15.8976,23/06/2021,,15.9523,6/07/2021,,,,
437,18.0935,NA,25°C/2,16,No Name Reef,Pocillopora verrucosa,5,,25,23.4921,11/05/2021,,,,,23.7295,20/05/2021,,,,,23.9161,26/05/2021,,,,,24.404,8/06/2021,,,,,,25.1279,23/06/2021,,26.0568,6/07/2021,,,,
419,18.4388,NA,25°C/2,17,No Name Reef,Acropora hyacinthus,12,,25,15.3085,11/05/2021,,,,,15.7641,20/05/2021,,,,,16.0736,26/05/2021,,,,,16.707,8/06/2021,,,,,,17.4199,23/06/2021,,18.1618,6/07/2021,,,,
130,19.0383,NA,25°C/2,18,Kelso,Acropora hyacinthus,7,,25,20.4002,11/05/2021,,,,,20.6422,20/05/2021,,,,,20.8047,26/05/2021,,,,,21.1758,8/06/2021,,,,,,21.6522,23/06/2021,,22.287,6/07/2021,,,,
242,19.5854,,25°C/3,0,,,,,25,10.781,11/05/2021,,,,,10.874,20/05/2021,,,,,10.8426,26/05/2021,,,,,10.9033,8/06/2021,,,,,,10.905,23/06/2021,,10.9071,6/07/2021,,,,
591,18.5678,NA,25°C/3,1,Kelso,Acropora tenuis,2,,25,15.6875,11/05/2021,,,,,15.9321,20/05/2021,,,,,16.0949,26/05/2021,,,,,16.4276,8/06/2021,,,,,,16.6083,23/06/2021,,16.7664,6/07/2021,,,,
410,19.4052,NA,25°C/3,2,No Name Reef,Acropora hyacinthus,11,,25,14.7466,11/05/2021,,,,,14.9351,20/05/2021,,,,,15.0374,26/05/2021,,,,,15.1871,8/06/2021,,,,,,15.3234,23/06/2021,,15.4459,6/07/2021,,,,
302,19.3897,NA,25°C/3,3,Kelso,Acropora tenuis,11,,25,23.1984,11/05/2021,,,,,23.4131,20/05/2021,,,,,23.5439,26/05/2021,,,,,23.831,8/06/2021,,,,,,24.1828,23/06/2021,,24.5261,6/07/2021,,,,
180,19.0763,NA,25°C/3,4,Kelso,Acropora hyacinthus,2,,25,17.9529,11/05/2021,,,,,18.2255,20/05/2021,,,,,18.3991,26/05/2021,,,,,18.6527,8/06/2021,,,,,,18.8459,23/06/2021,,19.0817,6/07/2021,,,,
602,18.4815,NA,25°C/3,5,No Name Reef,Pocillopora verrucosa,14,,25,21.2263,11/05/2021,,,,,21.4596,20/05/2021,,,,,21.6325,26/05/2021,,,,,22.0169,8/06/2021,,,,,,22.57,23/06/2021,,23.0661,6/07/2021,,,,
536,18.7436,NA,25°C/3,6,No Name Reef,Pocillopora verrucosa,3,,25,25.6681,11/05/2021,,,,,25.8878,20/05/2021,,,,,26.0306,26/05/2021,,,,,26.3537,8/06/2021,,,,,,26.7539,23/06/2021,,27.1834,6/07/2021,,,,
14,19.596,NA,25°C/3,7,Kelso,Acropora tenuis,5,,25,16.9618,11/05/2021,,,,,17.1143,20/05/2021,,,,,17.1989,26/05/2021,,,,,17.326,8/06/2021,,,,,,17.3766,23/06/2021,,17.4015,6/07/2021,,,,
43,18.9234,NA,25°C/3,8,Kelso,Acropora hyacinthus,11,,25,16.2866,11/05/2021,,,,,16.5062,20/05/2021,,,,,16.6588,26/05/2021,,,,,16.9221,8/06/2021,,,,,,17.3592,23/06/2021,,17.5269,6/07/2021,,,,
94,18.8788,NA,25°C/3,9,Kelso,Pocillopora verrucosa,13,,25,21.3065,11/05/2021,,,,,21.4853,20/05/2021,,,,,21.6132,26/05/2021,,,,,21.8874,8/06/2021,,,,,,22.2398,23/06/2021,,22.601,6/07/2021,,,,
27,19.2317,NA,25°C/3,10,Kelso,Acropora hyacinthus,14,,25,15.1284,11/05/2021,,,,,15.3285,20/05/2021,,,,,15.4699,26/05/2021,,,,,15.7335,8/06/2021,,,,,,15.9636,23/06/2021,,16.1885,6/07/2021,,,,
459,18.8561,NA,25°C/3,11,No Name Reef,Acropora hyacinthus,8,,25,19.5683,11/05/2021,,,,,20.0412,20/05/2021,,,,,20.3469,26/05/2021,,,,,20.9622,8/06/2021,,,,,,21.4766,23/06/2021,,21.9944,6/07/2021,,,,
296,19.2927,NA,25°C/3,12,Kelso,Stylophora pistillata,13,,25,22.4595,11/05/2021,,,,,22.5332,20/05/2021,,,,,22.5863,26/05/2021,,,,,22.4744,8/06/2021,,,,,,22.7276,23/06/2021,,22.8024,6/07/2021,,,,
628,17.8311,NA,25°C/3,13,Kelso,Stylophora pistillata,1,,25,18.1003,11/05/2021,,,,,18.2981,20/05/2021,,,,,18.4444,26/05/2021,,,,,18.901,8/06/2021,,,,,,19.5309,23/06/2021,,20.2395,6/07/2021,,,,
468,19.4699,NA,25°C/3,14,No Name Reef,Acropora hyacinthus,4,,25,17.9432,11/05/2021,,,,,18.2021,20/05/2021,,,,,18.3472,26/05/2021,,,,,18.3486,8/06/2021,,,,,,18.3954,23/06/2021,,18.4383,6/07/2021,,,,
37,19.682,NA,25°C/3,15,Kelso,Pocillopora verrucosa,11,,25,16.8939,11/05/2021,,,,,17.0323,20/05/2021,,,,,17.1245,26/05/2021,,,,,17.3432,8/06/2021,,,,,,17.6137,23/06/2021,,17.8744,6/07/2021,,,,
84,19.0295,NA,25°C/3,16,Kelso,Pocillopora verrucosa,5,,25,24.6558,11/05/2021,,,,,24.7972,20/05/2021,,,,,24.8809,26/05/2021,,,,,25.0381,8/06/2021,,,,,,25.2196,23/06/2021,,25.4691,6/07/2021,,,,
370,19.9155,NA,25°C/3,17,Kelso,Stylophora pistillata,4,,25,14.2867,11/05/2021,,,,,14.4471,20/05/2021,,,,,14.5354,26/05/2021,,,,,14.6749,8/06/2021,,,,,,14.8361,23/06/2021,,14.963,6/07/2021,,,,
544,17.8705,NA,25°C/3,18,No Name Reef,Pocillopora verrucosa,2,,25,15.9069,11/05/2021,,,,,16.033,20/05/2021,,,,,16.154,26/05/2021,,,,,16.4118,8/06/2021,,,,,,16.7561,23/06/2021,,17.0908,6/07/2021,,,,
243,19.191,,26°C/1,0,,,,,26,10.6729,5/05/2021,,,,,10.7347,18/05/2021,,,,,,,,,,,10.7607,1/06/2021,,,,,,10.7803,14/06/2021,,10.7981,28/06/2021,,,,
40,19.2595,NA,26°C/1,1,Kelso,Acropora hyacinthus,14,,26,19.4003,5/05/2021,,,,,19.9085,18/05/2021,,,,,,,,,,,20.4848,1/06/2021,,,,,,21.0739,14/06/2021,,21.6335,28/06/2021,,,,
324,18.9706,NA,26°C/1,2,Kelso,Stylophora pistillata,9,,26,16.2087,5/05/2021,,,,,16.5639,18/05/2021,,,,,,,,,,,17.0105,1/06/2021,,,,,,17.4704,14/06/2021,,17.9912,28/06/2021,,,,
214,19.2924,NA,26°C/1,3,Kelso,Pocillopora verrucosa,12,,26,23.48,5/05/2021,,,,,23.7186,18/05/2021,,,,,,,,,,,24.0029,1/06/2021,,,,,,24.5252,14/06/2021,,25.0607,28/06/2021,,,,
107,19.8212,NA,26°C/1,4,Kelso,Acropora tenuis,6,,26,16.4672,5/05/2021,,,,,16.8024,18/05/2021,,,,,,,,,,,17.0858,1/06/2021,,,,,,17.2825,14/06/2021,,17.3267,28/06/2021,,,,
46,20.2238,NA,26°C/1,5,Kelso,Acropora hyacinthus,11,,26,16.9324,5/05/2021,,,,,17.2578,18/05/2021,,,,,,,,,,,17.6254,1/06/2021,,,,,,17.9223,14/06/2021,,18.0451,28/06/2021,,,,
562,19.6235,NA,26°C/1,6,Kelso,Acropora tenuis,8,,26,15.6326,5/05/2021,,,,,15.9444,18/05/2021,,,,,,,,,,,16.2192,1/06/2021,,,,,,16.2927,14/06/2021,,16.3096,24/06/2021,Sampled due to tissue necrosis on tips,,,
9,19.1931,NA,26°C/1,7,Kelso,Pocillopora verrucosa,11,,26,16.7589,5/05/2021,,,,,16.8961,18/05/2021,,,,,,,,,,,17.2286,1/06/2021,,,,,,17.571,14/06/2021,,18.0557,28/06/2021,,,,
384,19.3328,NA,26°C/1,8,No Name Reef,Pocillopora verrucosa,1,,26,21.8785,5/05/2021,,,,,22.4312,18/05/2021,,,,,,,,,,,23.1307,1/06/2021,,,,,,24.0484,14/06/2021,,25.3105,28/06/2021,,,,
173,19.3372,NA,26°C/1,9,Kelso,Acropora hyacinthus,2,,26,16.8634,5/05/2021,,,,,17.3883,18/05/2021,,,,,,,,,,,17.9233,1/06/2021,,,,,,18.3105,14/06/2021,,18.6379,28/06/2021,,,,
470,19.4538,NA,26°C/1,10,No Name Reef,Acropora hyacinthus,4,inner branches,26,18.3505,5/05/2021,,,,,18.6703,18/05/2021,,,,,,,,,,,18.9013,1/06/2021,,,,,,18.994,14/06/2021,,19.0495,28/06/2021,,,,
432,19.3221,NA,26°C/1,11,No Name Reef,Pocillopora verrucosa,5,,26,21.8306,5/05/2021,,,,,22.2285,18/05/2021,,,,,,,,,,,22.9083,1/06/2021,,,,,,23.7924,14/06/2021,,24.7339,28/06/2021,,,,
481,19.7071,NA,26°C/1,12,No Name Reef,Acropora hyacinthus,7,,26,16.1868,5/05/2021,,,,,16.8385,18/05/2021,,,,,,,,,,,17.6344,1/06/2021,,,,,,18.428,14/06/2021,,19.3072,28/06/2021,,,,
182,18.4834,NA,26°C/1,13,Kelso,Stylophora pistillata,3,,26,19.5813,5/05/2021,,,,,20.1216,18/05/2021,,,,,,,,,,,20.812,1/06/2021,,,,,,21.5868,14/06/2021,,22.3682,28/06/2021,,,,
11,19.8274,NA,26°C/1,14,Kelso,Acropora tenuis,5,,26,15.3472,5/05/2021,,,,,15.6676,18/05/2021,,,,,,,,,,,15.9646,1/06/2021,,,,,,16.017,14/06/2021,Sampled due to tissue necrosis on tips,,28/06/2021,,,,
159,20.5431,NA,26°C/1,15,Kelso,Pocillopora verrucosa,4,,26,21.8562,5/05/2021,,,,,22.1987,18/05/2021,,,,,,,,,,,22.7594,1/06/2021,,,,,,23.4572,14/06/2021,,24.321,28/06/2021,,,,
530,19.0723,NA,26°C/1,16,No Name Reef,Acropora hyacinthus,6,,26,19.737,5/05/2021,,,,,20.2841,18/05/2021,,,,,,,,,,,20.9614,1/06/2021,,,,,,21.4775,14/06/2021,,21.811,28/06/2021,,,,
32,18.8699,NA,26°C/1,17,Kelso,Stylophora pistillata,8,,26,25.0385,5/05/2021,,,,,25.5527,18/05/2021,,,,,,,,,,,26.503,1/06/2021,,,,,,27.6424,14/06/2021,,29.0141,28/06/2021,,,,
424,18.0114,NA,26°C/1,18,No Name Reef,Pocillopora verrucosa,6,,26,16.4876,5/05/2021,,,,,17.1108,18/05/2021,,,,,,,,,,,17.9591,1/06/2021,,,,,,18.8237,14/06/2021,,19.8831,28/06/2021,,,,
244,18.5055,,26°C/2,0,,,,,26,10.0119,5/05/2021,,,,,10.104,18/05/2021,,,,,,,,,,,10.1442,1/06/2021,,,,,,10.1765,14/06/2021,,10.1841,28/06/2021,,,,
145,19.0802,NA,26°C/2,1,Kelso,Pocillopora verrucosa,8,,26,24.8366,5/05/2021,,,,,25.0669,18/05/2021,,,,,,,,,,,25.317,1/06/2021,,,,,,25.5153,14/06/2021,,25.7958,28/06/2021,,,,
601,19.1435,NA,26°C/2,2,No Name Reef,Pocillopora verrucosa,14,,26,21.5184,5/05/2021,,,,,21.8009,18/05/2021,,,,,,,,,,,22.1144,1/06/2021,,,,,,22.3944,14/06/2021,,22.7232,28/06/2021,,,,
516,19.1331,NA,26°C/2,3,No Name Reef,Acropora hyacinthus,9,,26,14.2135,5/05/2021,,,,,14.5766,18/05/2021,,,,,,,,,,,14.9084,1/06/2021,,,,,,15.2312,14/06/2021,,15.6093,28/06/2021,,,,
417,18.4338,NA,26°C/2,4,No Name Reef,Acropora hyacinthus,12,,26,13.944,5/05/2021,,,,,14.3361,18/05/2021,,,,,,,,,,,14.7519,1/06/2021,,,,,,15.0736,14/06/2021,,15.4129,28/06/2021,,,,
355,19.0289,NA,26°C/2,5,Kelso,Acropora hyacinthus,5,,26,17.6496,5/05/2021,,,,,17.8878,18/05/2021,,,,,,,,,,,18.146,1/06/2021,,,,,,18.4665,14/06/2021,,18.839,28/06/2021,,,,
505,17.9613,NA,26°C/2,6,No Name Reef,Pocillopora verrucosa,12,,26,17.4073,5/05/2021,,,,,17.6131,18/05/2021,,,,,,,,,,,17.7997,1/06/2021,,,,,,17.9865,14/06/2021,,18.1973,28/06/2021,,,,
113,17.8846,NA,26°C/2,7,Kelso,Stylophora pistillata,2,,26,24.1721,5/05/2021,,,,,24.5259,18/05/2021,,,,,,,,,,,25.0243,1/06/2021,,,,,,25.5033,14/06/2021,,25.8652,28/06/2021,,,,
338,20.1448,NA,26°C/2,8,Kelso,Acropora tenuis,4,,26,15.5153,5/05/2021,,,,,15.7769,18/05/2021,,,,,,,,,,,15.9981,1/06/2021,,,,,,16.1363,14/06/2021,,16.1833,28/06/2021,,,,
55,20.2947,NA,26°C/2,9,Kelso,Pocillopora verrucosa,6,,26,21.7301,5/05/2021,,,,,21.8922,18/05/2021,,,,,,,,,,,22.0549,1/06/2021,,,,,,22.2924,14/06/2021,,22.6546,28/06/2021,,,,
319,19.4063,NA,26°C/2,10,Kelso,Acropora hyacinthus,6,,26,19.0666,5/05/2021,,,,,19.3369,18/05/2021,,,,,,,,,,,19.6078,1/06/2021,,,,,,19.864,14/06/2021,,20.1063,28/06/2021,,,,
477,19.0573,NA,26°C/2,11,No Name Reef,Pocillopora verrucosa,10,,26,16.176,5/05/2021,,,,,16.433,18/05/2021,,,,,,,,,,,16.7818,1/06/2021,,,,,,17.2478,14/06/2021,,17.6982,28/06/2021,,,,
202,19.4876,NA,26°C/2,12,Kelso,Acropora tenuis,7,,26,19.1692,5/05/2021,,,,,19.7252,18/05/2021,,,,,,,,,,,20.2516,1/06/2021,,,,,,20.7025,14/06/2021,,21.0055,28/06/2021,,,,
239,18.6525,NA,26°C/2,13,Kelso,Stylophora pistillata,5,,26,22.0601,5/05/2021,,,,,22.3642,18/05/2021,,,,,,,,,,,22.71,1/06/2021,,,,,,23.1003,14/06/2021,,23.5097,28/06/2021,,,,
191,19.342,NA,26°C/2,14,Kelso,Acropora hyacinthus,10,,26,19.4853,5/05/2021,,,,,19.9146,18/05/2021,,,,,,,,,,,20.1873,1/06/2021,,,,,,20.6186,14/06/2021,,20.983,28/06/2021,,,,
295,18.8371,NA,26°C/2,15,Kelso,Stylophora pistillata,13,,26,21.4682,5/05/2021,,,,,21.563,18/05/2021,,,,,,,,,,,21.6066,1/06/2021,,,,,,21.6377,14/06/2021,,21.6656,28/06/2021,,,,
65,19.3114,NA,26°C/2,16,Kelso,Acropora tenuis,13,,26,16.1318,5/05/2021,,,,,16.3421,18/05/2021,,,,,,,,,,,16.4769,1/06/2021,,,,,,16.6677,14/06/2021,,16.7947,28/06/2021,,,,
